20190101,화,남,30대,서울특별시,강남구,삼성동,12
20190101,화,남,30대,서울특별시,강남구,역삼동,16
20190101,화,남,50대,서울특별시,강남구,역삼동,8
20190101,화,남,50대,서울특별시,강남구,세곡동,5
20190101,화,남,50대,서울특별시,강남구,삼성동,7
20190101,화,남,50대,서울특별시,강남구,논현동,5
20190101,화,여,50대,서울특별시,강남구,논현동,5
20190101,화,여,50대,서울특별시,강남구,삼성동,8
20190101,화,남,10대,서울특별시,강남구,청담동,5
20190101,화,남,10대,서울특별시,강남구,삼성동,5
20190101,화,남,40대,서울특별시,강동구,길동,13
20190101,화,여,40대,서울특별시,강동구,성내동,5
20190101,화,여,40대,서울특별시,강동구,고덕동,5
20190101,화,남,30대,서울특별시,강동구,길동,21
20190101,화,남,30대,서울특별시,강동구,상일동,6
20190101,화,여,30대,서울특별시,강동구,암사동,5
20190101,화,여,30대,서울특별시,강동구,성내동,5
20190101,화,여,30대,서울특별시,강동구,상일동,10
20190101,화,여,30대,서울특별시,강동구,길동,32
20190101,화,여,40대,서울특별시,강동구,길동,25
20190101,화,남,20대,서울특별시,강동구,길동,19
20190101,화,여,50대,서울특별시,강동구,둔촌동,5
20190101,화,남,50대,서울특별시,강동구,암사동,5
20190101,화,남,50대,서울특별시,강동구,상일동,5
20190101,화,남,20대,서울특별시,강동구,명일동,5
20190101,화,여,50대,서울특별시,강동구,상일동,7
20190101,화,남,50대,서울특별시,강동구,길동,8
20190101,화,여,60대이상,서울특별시,강동구,상일동,5
20190101,화,여,60대이상,서울특별시,강동구,길동,6
20190101,화,여,20대,서울특별시,강동구,성내동,5
20190101,화,여,20대,서울특별시,강동구,암사동,5
20190101,화,여,10대,서울특별시,강동구,상일동,5
20190101,화,남,60대이상,서울특별시,강동구,상일동,5
20190101,화,남,60대이상,서울특별시,강동구,길동,5
20190101,화,남,40대,서울특별시,강동구,상일동,5
20190101,화,남,60대이상,서울특별시,강동구,성내동,5
20190101,화,여,20대,서울특별시,강동구,길동,12
20190101,화,여,20대,서울특별시,강동구,상일동,8
20190101,화,여,10대,서울특별시,강동구,길동,5
20190101,화,여,40대,서울특별시,강동구,상일동,13
20190101,화,남,10대,서울특별시,강동구,상일동,5
20190101,화,여,50대,서울특별시,강동구,길동,16
20190101,화,남,20대,서울특별시,강동구,상일동,7
20190101,화,여,20대,서울특별시,강북구,번동,9
20190101,화,여,40대,서울특별시,강북구,미아동,63
20190101,화,여,40대,서울특별시,강북구,번동,17
20190101,화,남,20대,서울특별시,강북구,우이동,5
20190101,화,여,50대,서울특별시,강북구,미아동,40
20190101,화,남,10대,서울특별시,강북구,미아동,10
20190101,화,남,30대,서울특별시,강북구,미아동,50
20190101,화,남,30대,서울특별시,강북구,번동,6
20190101,화,여,10대,서울특별시,강북구,미아동,6
20190101,화,남,60대이상,서울특별시,강북구,미아동,16
20190101,화,여,20대,서울특별시,강북구,미아동,21
20190101,화,여,50대,서울특별시,강북구,번동,8
20190101,화,남,20대,서울특별시,강북구,미아동,23
20190101,화,여,30대,서울특별시,강북구,우이동,5
20190101,화,여,30대,서울특별시,강북구,번동,5
20190101,화,여,30대,서울특별시,강북구,미아동,47
20190101,화,여,60대이상,서울특별시,강북구,우이동,5
20190101,화,남,50대,서울특별시,강북구,번동,5
20190101,화,남,50대,서울특별시,강북구,미아동,24
20190101,화,여,20대,서울특별시,강북구,우이동,5
20190101,화,여,60대이상,서울특별시,강북구,번동,5
20190101,화,여,60대이상,서울특별시,강북구,미아동,22
20190101,화,남,40대,서울특별시,강북구,우이동,5
20190101,화,남,40대,서울특별시,강북구,번동,10
20190101,화,남,40대,서울특별시,강북구,미아동,38
20190101,화,남,20대,서울특별시,강북구,번동,5
20190101,화,여,40대,서울특별시,강서구,방화동,5
20190101,화,남,20대,서울특별시,강서구,가양동,14
20190101,화,남,20대,서울특별시,강서구,내발산동,15
20190101,화,남,20대,서울특별시,강서구,등촌동,5
20190101,화,남,20대,서울특별시,강서구,마곡동,5
20190101,화,남,20대,서울특별시,강서구,화곡동,17
20190101,화,여,30대,서울특별시,강서구,화곡동,23
20190101,화,여,30대,서울특별시,강서구,마곡동,5
20190101,화,여,10대,서울특별시,강서구,화곡동,5
20190101,화,여,10대,서울특별시,강서구,방화동,5
20190101,화,여,10대,서울특별시,강서구,마곡동,5
20190101,화,여,10대,서울특별시,강서구,등촌동,5
20190101,화,여,10대,서울특별시,강서구,내발산동,5
20190101,화,여,10대,서울특별시,강서구,가양동,5
20190101,화,여,60대이상,서울특별시,강서구,방화동,5
20190101,화,남,40대,서울특별시,강서구,화곡동,15
20190101,화,남,40대,서울특별시,강서구,방화동,5
20190101,화,남,40대,서울특별시,강서구,등촌동,5
20190101,화,남,60대이상,서울특별시,강서구,화곡동,6
20190101,화,남,60대이상,서울특별시,강서구,방화동,5
20190101,화,남,60대이상,서울특별시,강서구,내발산동,6
20190101,화,남,60대이상,서울특별시,강서구,가양동,5
20190101,화,남,40대,서울특별시,강서구,내발산동,15
20190101,화,여,60대이상,서울특별시,강서구,화곡동,5
20190101,화,남,40대,서울특별시,강서구,가양동,5
20190101,화,여,60대이상,서울특별시,강서구,등촌동,5
20190101,화,여,60대이상,서울특별시,강서구,내발산동,10
20190101,화,여,60대이상,서울특별시,강서구,가양동,5
20190101,화,여,30대,서울특별시,강서구,공항동,5
20190101,화,여,40대,서울특별시,강서구,가양동,25
20190101,화,여,40대,서울특별시,강서구,내발산동,44
20190101,화,여,40대,서울특별시,강서구,등촌동,8
20190101,화,여,40대,서울특별시,강서구,화곡동,47
20190101,화,여,50대,서울특별시,강서구,화곡동,10
20190101,화,여,50대,서울특별시,강서구,등촌동,6
20190101,화,남,30대,서울특별시,강서구,가양동,13
20190101,화,남,30대,서울특별시,강서구,내발산동,34
20190101,화,남,30대,서울특별시,강서구,등촌동,7
20190101,화,남,30대,서울특별시,강서구,화곡동,12
20190101,화,여,30대,서울특별시,강서구,등촌동,8
20190101,화,여,30대,서울특별시,강서구,내발산동,19
20190101,화,남,10대,서울특별시,강서구,방화동,5
20190101,화,남,10대,서울특별시,강서구,내발산동,5
20190101,화,남,50대,서울특별시,강서구,화곡동,13
20190101,화,남,50대,서울특별시,강서구,등촌동,5
20190101,화,남,50대,서울특별시,강서구,내발산동,12
20190101,화,여,30대,서울특별시,강서구,가양동,14
20190101,화,남,50대,서울특별시,강서구,가양동,5
20190101,화,여,20대,서울특별시,강서구,화곡동,9
20190101,화,여,20대,서울특별시,강서구,등촌동,5
20190101,화,여,20대,서울특별시,강서구,내발산동,16
20190101,화,여,20대,서울특별시,강서구,가양동,14
20190101,화,여,50대,서울특별시,강서구,내발산동,19
20190101,화,여,50대,서울특별시,강서구,가양동,13
20190101,화,남,50대,서울특별시,관악구,신림동,5
20190101,화,여,40대,서울특별시,관악구,신림동,5
20190101,화,남,30대,서울특별시,관악구,신림동,8
20190101,화,남,30대,서울특별시,관악구,봉천동,8
20190101,화,여,50대,서울특별시,관악구,봉천동,5
20190101,화,여,50대,서울특별시,관악구,신림동,5
20190101,화,여,40대,서울특별시,관악구,봉천동,5
20190101,화,남,40대,서울특별시,관악구,신림동,5
20190101,화,남,40대,서울특별시,관악구,봉천동,5
20190101,화,여,60대이상,서울특별시,관악구,봉천동,5
20190101,화,여,10대,서울특별시,관악구,봉천동,5
20190101,화,여,30대,서울특별시,관악구,봉천동,5
20190101,화,여,60대이상,서울특별시,관악구,신림동,5
20190101,화,남,10대,서울특별시,관악구,봉천동,5
20190101,화,여,20대,서울특별시,관악구,봉천동,5
20190101,화,남,10대,서울특별시,관악구,신림동,5
20190101,화,남,20대,서울특별시,관악구,신림동,5
20190101,화,남,20대,서울특별시,관악구,봉천동,7
20190101,화,여,30대,서울특별시,관악구,신림동,5
20190101,화,여,20대,서울특별시,관악구,신림동,5
20190101,화,여,30대,서울특별시,광진구,자양동,5
20190101,화,여,60대이상,서울특별시,광진구,자양동,5
20190101,화,남,20대,서울특별시,광진구,광장동,5
20190101,화,남,20대,서울특별시,광진구,자양동,5
20190101,화,남,30대,서울특별시,광진구,광장동,5
20190101,화,남,30대,서울특별시,광진구,자양동,5
20190101,화,여,50대,서울특별시,광진구,자양동,5
20190101,화,남,40대,서울특별시,광진구,능동,5
20190101,화,남,40대,서울특별시,광진구,자양동,5
20190101,화,남,50대,서울특별시,광진구,자양동,5
20190101,화,여,40대,서울특별시,광진구,중곡동,5
20190101,화,여,40대,서울특별시,광진구,광장동,5
20190101,화,여,20대,서울특별시,광진구,자양동,5
20190101,화,여,30대,서울특별시,광진구,중곡동,5
20190101,화,여,60대이상,서울특별시,구로구,개봉동,7
20190101,화,남,20대,서울특별시,구로구,개봉동,15
20190101,화,남,20대,서울특별시,구로구,신도림동,12
20190101,화,여,30대,서울특별시,구로구,구로동,5
20190101,화,남,50대,서울특별시,구로구,고척동,5
20190101,화,여,20대,서울특별시,구로구,신도림동,10
20190101,화,남,60대이상,서울특별시,구로구,신도림동,5
20190101,화,남,60대이상,서울특별시,구로구,개봉동,5
20190101,화,남,10대,서울특별시,구로구,개봉동,5
20190101,화,남,30대,서울특별시,구로구,개봉동,14
20190101,화,여,30대,서울특별시,구로구,개봉동,21
20190101,화,여,30대,서울특별시,구로구,고척동,5
20190101,화,여,40대,서울특별시,구로구,개봉동,30
20190101,화,여,40대,서울특별시,구로구,고척동,5
20190101,화,여,40대,서울특별시,구로구,구로동,5
20190101,화,여,40대,서울특별시,구로구,궁동,5
20190101,화,여,40대,서울특별시,구로구,신도림동,21
20190101,화,여,20대,서울특별시,구로구,개봉동,11
20190101,화,여,50대,서울특별시,구로구,신도림동,9
20190101,화,여,50대,서울특별시,구로구,구로동,5
20190101,화,남,40대,서울특별시,구로구,개봉동,21
20190101,화,남,30대,서울특별시,구로구,고척동,5
20190101,화,남,30대,서울특별시,구로구,신도림동,12
20190101,화,여,60대이상,서울특별시,구로구,신도림동,5
20190101,화,여,30대,서울특별시,구로구,궁동,5
20190101,화,여,30대,서울특별시,구로구,신도림동,8
20190101,화,남,10대,서울특별시,구로구,신도림동,5
20190101,화,남,40대,서울특별시,구로구,고척동,5
20190101,화,남,50대,서울특별시,구로구,개봉동,12
20190101,화,여,50대,서울특별시,구로구,고척동,5
20190101,화,남,50대,서울특별시,구로구,신도림동,6
20190101,화,여,50대,서울특별시,구로구,개봉동,15
20190101,화,남,40대,서울특별시,구로구,신도림동,12
20190101,화,여,10대,서울특별시,구로구,신도림동,5
20190101,화,여,10대,서울특별시,구로구,개봉동,5
20190101,화,남,10대,서울특별시,금천구,독산동,5
20190101,화,남,30대,서울특별시,금천구,가산동,5
20190101,화,남,30대,서울특별시,금천구,시흥동,5
20190101,화,남,40대,서울특별시,금천구,가산동,5
20190101,화,남,40대,서울특별시,금천구,독산동,5
20190101,화,남,40대,서울특별시,금천구,시흥동,5
20190101,화,여,50대,서울특별시,금천구,시흥동,5
20190101,화,여,50대,서울특별시,금천구,가산동,6
20190101,화,여,20대,서울특별시,금천구,시흥동,5
20190101,화,여,20대,서울특별시,금천구,독산동,5
20190101,화,여,20대,서울특별시,금천구,가산동,5
20190101,화,여,60대이상,서울특별시,금천구,시흥동,5
20190101,화,여,30대,서울특별시,금천구,가산동,10
20190101,화,여,30대,서울특별시,금천구,독산동,5
20190101,화,여,30대,서울특별시,금천구,시흥동,5
20190101,화,남,10대,서울특별시,금천구,가산동,5
20190101,화,여,10대,서울특별시,금천구,시흥동,5
20190101,화,여,10대,서울특별시,금천구,가산동,7
20190101,화,남,20대,서울특별시,금천구,가산동,5
20190101,화,남,20대,서울특별시,금천구,독산동,5
20190101,화,남,60대이상,서울특별시,금천구,가산동,5
20190101,화,여,40대,서울특별시,금천구,가산동,11
20190101,화,여,40대,서울특별시,금천구,시흥동,5
20190101,화,남,50대,서울특별시,금천구,시흥동,5
20190101,화,남,50대,서울특별시,금천구,가산동,5
20190101,화,여,50대,서울특별시,노원구,공릉동,9
20190101,화,남,40대,서울특별시,노원구,공릉동,12
20190101,화,남,40대,서울특별시,노원구,상계동,24
20190101,화,남,40대,서울특별시,노원구,중계동,5
20190101,화,여,40대,서울특별시,노원구,중계동,5
20190101,화,여,40대,서울특별시,노원구,상계동,43
20190101,화,남,30대,서울특별시,노원구,상계동,24
20190101,화,남,30대,서울특별시,노원구,공릉동,13
20190101,화,남,50대,서울특별시,노원구,공릉동,13
20190101,화,남,50대,서울특별시,노원구,상계동,19
20190101,화,남,50대,서울특별시,노원구,중계동,5
20190101,화,여,40대,서울특별시,노원구,공릉동,31
20190101,화,여,50대,서울특별시,노원구,중계동,5
20190101,화,여,50대,서울특별시,노원구,상계동,19
20190101,화,남,60대이상,서울특별시,노원구,공릉동,5
20190101,화,남,60대이상,서울특별시,노원구,상계동,5
20190101,화,남,20대,서울특별시,노원구,상계동,20
20190101,화,남,20대,서울특별시,노원구,공릉동,19
20190101,화,여,10대,서울특별시,노원구,공릉동,5
20190101,화,여,30대,서울특별시,노원구,상계동,14
20190101,화,여,30대,서울특별시,노원구,공릉동,18
20190101,화,여,60대이상,서울특별시,노원구,공릉동,5
20190101,화,여,60대이상,서울특별시,노원구,상계동,7
20190101,화,여,60대이상,서울특별시,노원구,중계동,5
20190101,화,남,10대,서울특별시,노원구,상계동,5
20190101,화,남,10대,서울특별시,노원구,공릉동,5
20190101,화,여,20대,서울특별시,노원구,공릉동,9
20190101,화,여,20대,서울특별시,노원구,상계동,11
20190101,화,여,20대,서울특별시,노원구,중계동,5
20190101,화,남,20대,서울특별시,도봉구,쌍문동,5
20190101,화,남,60대이상,서울특별시,도봉구,방학동,5
20190101,화,남,40대,서울특별시,도봉구,방학동,5
20190101,화,여,40대,서울특별시,도봉구,쌍문동,5
20190101,화,남,40대,서울특별시,도봉구,도봉동,5
20190101,화,남,50대,서울특별시,도봉구,도봉동,5
20190101,화,여,20대,서울특별시,도봉구,쌍문동,5
20190101,화,여,40대,서울특별시,도봉구,방학동,5
20190101,화,여,10대,서울특별시,도봉구,쌍문동,5
20190101,화,여,50대,서울특별시,도봉구,방학동,5
20190101,화,남,20대,서울특별시,도봉구,방학동,5
20190101,화,남,10대,서울특별시,동대문구,제기동,5
20190101,화,여,60대이상,서울특별시,동대문구,제기동,5
20190101,화,여,60대이상,서울특별시,동대문구,청량리동,5
20190101,화,남,10대,서울특별시,동대문구,장안동,5
20190101,화,남,40대,서울특별시,동대문구,제기동,5
20190101,화,남,40대,서울특별시,동대문구,장안동,7
20190101,화,남,40대,서울특별시,동대문구,답십리동,5
20190101,화,여,20대,서울특별시,동대문구,답십리동,5
20190101,화,남,30대,서울특별시,동대문구,장안동,10
20190101,화,남,30대,서울특별시,동대문구,제기동,13
20190101,화,여,20대,서울특별시,동대문구,장안동,8
20190101,화,여,20대,서울특별시,동대문구,제기동,11
20190101,화,여,20대,서울특별시,동대문구,청량리동,5
20190101,화,남,50대,서울특별시,동대문구,장안동,6
20190101,화,남,50대,서울특별시,동대문구,제기동,5
20190101,화,남,50대,서울특별시,동대문구,청량리동,5
20190101,화,남,60대이상,서울특별시,동대문구,장안동,5
20190101,화,남,60대이상,서울특별시,동대문구,제기동,5
20190101,화,여,40대,서울특별시,동대문구,장안동,28
20190101,화,여,40대,서울특별시,동대문구,전농동,5
20190101,화,여,40대,서울특별시,동대문구,제기동,22
20190101,화,여,40대,서울특별시,동대문구,청량리동,5
20190101,화,여,60대이상,서울특별시,동대문구,장안동,5
20190101,화,남,20대,서울특별시,동대문구,제기동,21
20190101,화,남,20대,서울특별시,동대문구,전농동,5
20190101,화,남,20대,서울특별시,동대문구,장안동,11
20190101,화,여,50대,서울특별시,동대문구,장안동,12
20190101,화,여,50대,서울특별시,동대문구,전농동,5
20190101,화,여,50대,서울특별시,동대문구,제기동,9
20190101,화,여,10대,서울특별시,동대문구,장안동,5
20190101,화,여,10대,서울특별시,동대문구,제기동,5
20190101,화,여,10대,서울특별시,동대문구,청량리동,5
20190101,화,여,30대,서울특별시,동대문구,제기동,8
20190101,화,여,30대,서울특별시,동대문구,장안동,12
20190101,화,여,40대,서울특별시,동대문구,답십리동,5
20190101,화,여,30대,서울특별시,동작구,상도동,5
20190101,화,남,60대이상,서울특별시,동작구,사당동,5
20190101,화,남,60대이상,서울특별시,동작구,신대방동,9
20190101,화,남,20대,서울특별시,동작구,본동,5
20190101,화,여,40대,서울특별시,동작구,신대방동,90
20190101,화,여,40대,서울특별시,동작구,노량진동,5
20190101,화,남,40대,서울특별시,동작구,사당동,5
20190101,화,여,40대,서울특별시,동작구,본동,5
20190101,화,여,20대,서울특별시,동작구,신대방동,38
20190101,화,남,40대,서울특별시,동작구,신대방동,52
20190101,화,여,20대,서울특별시,동작구,본동,5
20190101,화,여,60대이상,서울특별시,동작구,신대방동,19
20190101,화,남,30대,서울특별시,동작구,노량진동,5
20190101,화,남,30대,서울특별시,동작구,본동,5
20190101,화,남,30대,서울특별시,동작구,사당동,5
20190101,화,남,30대,서울특별시,동작구,신대방동,65
20190101,화,여,30대,서울특별시,동작구,사당동,5
20190101,화,여,10대,서울특별시,동작구,신대방동,5
20190101,화,여,60대이상,서울특별시,동작구,상도동,5
20190101,화,여,20대,서울특별시,동작구,상도동,5
20190101,화,남,20대,서울특별시,동작구,신대방동,76
20190101,화,남,10대,서울특별시,동작구,신대방동,6
20190101,화,여,50대,서울특별시,동작구,사당동,5
20190101,화,여,20대,서울특별시,동작구,노량진동,5
20190101,화,남,50대,서울특별시,동작구,사당동,5
20190101,화,남,50대,서울특별시,동작구,신대방동,29
20190101,화,여,50대,서울특별시,동작구,신대방동,27
20190101,화,남,20대,서울특별시,동작구,상도동,5
20190101,화,남,40대,서울특별시,동작구,본동,5
20190101,화,여,30대,서울특별시,동작구,신대방동,43
20190101,화,남,60대이상,서울특별시,마포구,합정동,5
20190101,화,남,30대,서울특별시,마포구,성산동,5
20190101,화,남,20대,서울특별시,마포구,합정동,7
20190101,화,남,20대,서울특별시,마포구,성산동,5
20190101,화,남,20대,서울특별시,마포구,서교동,5
20190101,화,남,20대,서울특별시,마포구,상암동,13
20190101,화,남,10대,서울특별시,마포구,상암동,5
20190101,화,여,30대,서울특별시,마포구,합정동,5
20190101,화,여,30대,서울특별시,마포구,창전동,5
20190101,화,여,30대,서울특별시,마포구,용강동,5
20190101,화,여,30대,서울특별시,마포구,상암동,7
20190101,화,여,40대,서울특별시,마포구,마포동,5
20190101,화,여,60대이상,서울특별시,마포구,상암동,5
20190101,화,남,40대,서울특별시,마포구,합정동,5
20190101,화,여,20대,서울특별시,마포구,합정동,8
20190101,화,여,60대이상,서울특별시,마포구,합정동,5
20190101,화,여,40대,서울특별시,마포구,합정동,7
20190101,화,남,40대,서울특별시,마포구,상암동,11
20190101,화,남,30대,서울특별시,마포구,합정동,6
20190101,화,여,50대,서울특별시,마포구,대흥동,5
20190101,화,여,50대,서울특별시,마포구,상암동,6
20190101,화,여,50대,서울특별시,마포구,합정동,5
20190101,화,여,40대,서울특별시,마포구,상암동,13
20190101,화,여,20대,서울특별시,마포구,상암동,6
20190101,화,남,10대,서울특별시,마포구,합정동,5
20190101,화,남,30대,서울특별시,마포구,공덕동,5
20190101,화,여,10대,서울특별시,마포구,상암동,5
20190101,화,여,10대,서울특별시,마포구,합정동,5
20190101,화,여,40대,서울특별시,마포구,창전동,5
20190101,화,남,30대,서울특별시,마포구,상암동,9
20190101,화,남,30대,서울특별시,마포구,서교동,5
20190101,화,남,50대,서울특별시,마포구,상암동,5
20190101,화,남,50대,서울특별시,마포구,용강동,5
20190101,화,남,60대이상,서울특별시,마포구,대흥동,5
20190101,화,남,60대이상,서울특별시,마포구,상암동,5
20190101,화,남,50대,서울특별시,서대문구,홍제동,5
20190101,화,여,50대,서울특별시,서대문구,대현동,5
20190101,화,여,50대,서울특별시,서대문구,연희동,14
20190101,화,여,50대,서울특별시,서대문구,충정로3가,5
20190101,화,여,50대,서울특별시,서대문구,홍제동,15
20190101,화,남,10대,서울특별시,서대문구,홍제동,5
20190101,화,남,20대,서울특별시,서대문구,홍제동,17
20190101,화,남,20대,서울특별시,서대문구,연희동,17
20190101,화,남,60대이상,서울특별시,서대문구,연희동,5
20190101,화,남,60대이상,서울특별시,서대문구,홍은동,5
20190101,화,남,60대이상,서울특별시,서대문구,홍제동,5
20190101,화,남,20대,서울특별시,서대문구,대현동,5
20190101,화,여,30대,서울특별시,서대문구,홍제동,5
20190101,화,여,30대,서울특별시,서대문구,연희동,12
20190101,화,여,30대,서울특별시,서대문구,대현동,5
20190101,화,여,20대,서울특별시,서대문구,대현동,5
20190101,화,여,40대,서울특별시,서대문구,대현동,10
20190101,화,여,40대,서울특별시,서대문구,북가좌동,5
20190101,화,여,40대,서울특별시,서대문구,연희동,24
20190101,화,여,40대,서울특별시,서대문구,충정로2가,5
20190101,화,여,40대,서울특별시,서대문구,홍제동,21
20190101,화,남,30대,서울특별시,서대문구,대현동,7
20190101,화,남,30대,서울특별시,서대문구,북가좌동,5
20190101,화,여,20대,서울특별시,서대문구,북가좌동,5
20190101,화,여,10대,서울특별시,서대문구,연희동,5
20190101,화,여,10대,서울특별시,서대문구,홍제동,5
20190101,화,남,10대,서울특별시,서대문구,연희동,5
20190101,화,여,20대,서울특별시,서대문구,연희동,11
20190101,화,여,20대,서울특별시,서대문구,홍제동,7
20190101,화,남,40대,서울특별시,서대문구,홍제동,13
20190101,화,남,40대,서울특별시,서대문구,홍은동,5
20190101,화,남,40대,서울특별시,서대문구,연희동,21
20190101,화,남,40대,서울특별시,서대문구,대현동,9
20190101,화,남,30대,서울특별시,서대문구,연희동,19
20190101,화,여,60대이상,서울특별시,서대문구,연희동,5
20190101,화,여,60대이상,서울특별시,서대문구,홍제동,5
20190101,화,남,30대,서울특별시,서대문구,홍은동,5
20190101,화,남,30대,서울특별시,서대문구,홍제동,13
20190101,화,남,20대,서울특별시,서대문구,홍은동,5
20190101,화,남,50대,서울특별시,서대문구,대현동,5
20190101,화,남,50대,서울특별시,서대문구,북가좌동,5
20190101,화,남,50대,서울특별시,서대문구,연희동,8
20190101,화,남,10대,서울특별시,서초구,서초동,5
20190101,화,남,20대,서울특별시,서초구,반포동,5
20190101,화,남,20대,서울특별시,서초구,방배동,17
20190101,화,남,20대,서울특별시,서초구,서초동,5
20190101,화,남,20대,서울특별시,서초구,양재동,6
20190101,화,남,30대,서울특별시,서초구,반포동,5
20190101,화,남,30대,서울특별시,서초구,방배동,34
20190101,화,남,30대,서울특별시,서초구,양재동,8
20190101,화,남,30대,서울특별시,서초구,잠원동,5
20190101,화,남,40대,서울특별시,서초구,방배동,19
20190101,화,남,40대,서울특별시,서초구,서초동,5
20190101,화,남,40대,서울특별시,서초구,양재동,5
20190101,화,남,50대,서울특별시,서초구,방배동,10
20190101,화,남,50대,서울특별시,서초구,양재동,5
20190101,화,남,60대이상,서울특별시,서초구,내곡동,5
20190101,화,남,60대이상,서울특별시,서초구,방배동,5
20190101,화,여,10대,서울특별시,서초구,방배동,5
20190101,화,여,20대,서울특별시,서초구,방배동,22
20190101,화,여,20대,서울특별시,서초구,서초동,5
20190101,화,여,20대,서울특별시,서초구,양재동,5
20190101,화,여,30대,서울특별시,서초구,내곡동,5
20190101,화,여,30대,서울특별시,서초구,방배동,13
20190101,화,여,30대,서울특별시,서초구,양재동,6
20190101,화,여,30대,서울특별시,서초구,잠원동,5
20190101,화,여,40대,서울특별시,서초구,반포동,5
20190101,화,여,40대,서울특별시,서초구,방배동,43
20190101,화,여,40대,서울특별시,서초구,양재동,5
20190101,화,여,40대,서울특별시,서초구,잠원동,5
20190101,화,여,50대,서울특별시,서초구,방배동,16
20190101,화,여,50대,서울특별시,서초구,양재동,5
20190101,화,여,60대이상,서울특별시,서초구,방배동,5
20190101,화,여,60대이상,서울특별시,서초구,양재동,5
20190101,화,여,60대이상,서울특별시,서초구,잠원동,5
20190101,화,남,10대,서울특별시,서초구,양재동,5
20190101,화,남,10대,서울특별시,서초구,방배동,5
20190101,화,여,50대,서울특별시,성동구,옥수동,9
20190101,화,여,50대,서울특별시,성동구,성수동2가,14
20190101,화,남,30대,서울특별시,성동구,성수동2가,33
20190101,화,남,30대,서울특별시,성동구,옥수동,5
20190101,화,여,40대,서울특별시,성동구,성수동2가,36
20190101,화,여,40대,서울특별시,성동구,옥수동,16
20190101,화,남,40대,서울특별시,성동구,금호동4가,5
20190101,화,남,40대,서울특별시,성동구,성수동2가,23
20190101,화,여,60대이상,서울특별시,성동구,성수동2가,15
20190101,화,여,20대,서울특별시,성동구,마장동,5
20190101,화,남,20대,서울특별시,성동구,마장동,5
20190101,화,여,30대,서울특별시,성동구,성수동2가,33
20190101,화,여,30대,서울특별시,성동구,옥수동,7
20190101,화,여,30대,서울특별시,성동구,행당동,5
20190101,화,남,10대,서울특별시,성동구,옥수동,5
20190101,화,남,10대,서울특별시,성동구,성수동2가,5
20190101,화,남,20대,서울특별시,성동구,성수동2가,39
20190101,화,남,20대,서울특별시,성동구,옥수동,7
20190101,화,여,20대,서울특별시,성동구,성수동2가,11
20190101,화,남,60대이상,서울특별시,성동구,옥수동,5
20190101,화,남,60대이상,서울특별시,성동구,성수동2가,5
20190101,화,여,10대,서울특별시,성동구,성수동2가,6
20190101,화,여,20대,서울특별시,성동구,옥수동,5
20190101,화,남,50대,서울특별시,성동구,옥수동,5
20190101,화,남,50대,서울특별시,성동구,성수동2가,12
20190101,화,여,40대,서울특별시,성북구,성북동,5
20190101,화,여,50대,서울특별시,성북구,안암동5가,5
20190101,화,여,30대,서울특별시,성북구,동선동2가,7
20190101,화,여,30대,서울특별시,성북구,성북동,5
20190101,화,여,30대,서울특별시,성북구,정릉동,5
20190101,화,남,10대,서울특별시,성북구,동선동2가,5
20190101,화,남,50대,서울특별시,성북구,정릉동,5
